АВС/ DEF;От;До;Емкость;Оператор;Регион
343;2363324;2363324;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363325;2363327;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363328;2363329;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363330;2363332;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363333;2363333;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363334;2363335;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363336;2363336;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363337;2363337;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363338;2363340;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363341;2363342;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363343;2363344;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363345;2363348;4;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363349;2363350;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363351;2363351;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363352;2363353;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363354;2363354;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363355;2363356;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363357;2363363;7;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363364;2363365;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363366;2363379;14;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363380;2363382;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363383;2363383;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363384;2363384;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363385;2363390;6;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363391;2363391;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363392;2363396;5;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363397;2363398;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363399;2363400;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363401;2363401;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363402;2363405;4;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363406;2363406;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363407;2363407;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363408;2363408;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363409;2363412;4;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363413;2363414;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363415;2363420;6;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363421;2363422;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363423;2363426;4;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363427;2363427;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363428;2363428;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363429;2363429;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363430;2363430;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363431;2363432;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363433;2363433;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363434;2363434;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363435;2363440;6;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363441;2363442;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363443;2363443;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363444;2363444;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363445;2363446;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363447;2363447;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363448;2363448;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363449;2363449;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363450;2363455;6;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363456;2363456;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363457;2363457;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363458;2363458;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363459;2363461;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363462;2363462;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363463;2363464;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363465;2363465;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363466;2363471;6;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363472;2363474;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363475;2363478;4;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363479;2363479;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363480;2363480;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363481;2363483;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363484;2363485;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363486;2363486;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363487;2363490;4;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363491;2363492;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363493;2363493;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363494;2363495;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363496;2363496;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363497;2363497;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363498;2363498;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363499;2363499;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363500;2363505;6;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363506;2363506;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363507;2363509;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363510;2363510;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363511;2363513;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363514;2363517;4;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
